0	0	0	1	14396
0	1	0	2	14896
0	0	0	2	*7302
0	1	0	0	5*496
0	0	1	0	730*2
0	1	0	0	14*96
0	0	1	2	75308
0	1	0	1	57146
0	0	1	0	30928
0	1	0	1	*5716
0	0	1	1	39248
0	1	0	1	95786
0	0	1	2	30241
0	1	0	2	*2395
0	0	1	0	48671
0	1	0	2	86023
0	0	1	1	47951
0	1	0	2	79601
0	0	1	2	48523
0	1	0	0	48701
0	0	2	0	*2396
0	1	0	0	24801
0	0	2	1	*3967
0	1	0	1	95321
0	0	2	0	67048
0	1	0	1	*7951
0	0	2	1	64823
0	1	0	1	80791
0	0	2	2	64235
0	1	0	2	23648
0	0	2	0	*9107
0	1	0	2	10923
0	0	2	1	*74*6
0	1	0	2	48109
0	0	2	2	*7623
0	1	1	0	8*069
0	0	0	0	45*23
0	1	1	0	*6*79
0	0	0	1	18453
0	1	1	0	75349
0	0	0	2	62018
0	1	1	1	73419
0	0	0	1	**208
0	1	1	1	7*089
0	0	0	2	34562
0	1	1	2	73108
0	0	0	0	45962
0	1	1	2	74106
0	0	0	1	359*2
0	1	1	2	73082
0	0	0	2	41596
0	1	1	0	43092
0	0	1	0	715*6
0	1	1	0	30982
0	0	1	1	74156
0	1	1	0	98652
0	0	1	2	70341
0	1	1	1	97862
0	0	1	0	03451
0	1	1	1	98612
0	0	1	2	07345
0	1	1	2	97086
0	0	1	0	34215
0	1	1	2	94708
0	0	1	1	32165
0	1	1	2	92705
0	0	1	2	34168
0	1	1	0	34*85
0	0	2	0	91670
0	1	1	0	14*05
0	0	2	1	93678
0	1	1	0	42085
0	0	2	2	93167
0	1	1	1	49325
0	0	2	0	1**08
0	1	1	1	469*5
0	0	2	1	170*2
0	1	1	2	40176
0	0	2	0	82593
0	1	1	2	45*01
0	0	2	1	89367
0	1	1	2	43520
0	0	2	2	89671
0	1	2	0	52096
0	0	0	0	43871
0	1	2	0	967*8
0	0	0	1	05241
0	1	2	0	84152
0	0	0	2	73960
0	1	2	1	8*529
0	0	0	0	47360
0	1	2	1	82963
0	0	0	1	*1470
0	1	2	1	8370*
0	0	0	2	9*251
0	1	2	2	83045
0	0	0	1	79621
0	1	2	2	83521
0	0	0	2	04*96
0	1	2	0	*5*79
0	0	1	0	83416
0	1	2	0	27941
0	0	1	1	80536
0	1	2	0	4*653
0	0	1	2	89270
0	1	2	1	48657
0	0	1	0	19230
0	1	2	1	46573
0	0	1	1	18920
0	1	2	1	47302
0	0	1	2	156**
0	1	2	2	471*0
0	0	1	0	**82*
0	1	2	2	47309
0	0	1	2	*16*2
0	1	2	0	5*382
0	0	2	0	4760*
0	1	2	0	73809
0	0	2	1	45162
0	1	2	0	80962
0	0	2	2	45*31
0	1	2	1	84591
0	0	2	0	07362
0	1	2	1	87592
0	0	2	1	04361
0	1	2	1	85921
0	0	2	2	04*36
0	1	2	2	85049
0	0	2	0	73621
0	1	2	2	8530*
0	0	2	1	7*21*
0	1	0	0	1238*
0	1	0	1	*067*
0	1	0	0	3798*
0	1	0	2	12506
0	1	0	1	1379*
0	1	0	0	25806
0	1	0	1	2370*
0	1	0	1	15896
0	1	0	1	1796*
0	1	0	2	235*0
0	1	0	2	23179
0	1	0	0	**4*0
0	1	0	2	56318
0	1	0	1	24*90
0	1	0	2	24390
0	1	0	2	***18
0	1	0	0	52490
0	1	1	0	67138
0	1	0	0	24890
0	1	1	2	65*13
0	1	0	1	56*40
0	1	1	0	719*3
0	1	0	1	15620
0	1	1	1	79843
0	1	0	1	956*0
0	1	1	2	71842
0	1	0	2	18795
0	1	1	0	43062
0	1	0	2	30187
0	1	1	1	4*952
0	1	0	2	69012
0	1	1	2	435*7
0	1	0	0	43612
0	1	2	0	*8*90
0	1	0	0	84312
0	1	2	1	*7906
0	1	0	1	95782
0	1	2	0	0*143
0	1	0	1	16952
0	1	2	1	043*7
0	1	0	1	3*692
0	1	2	2	04875
0	1	0	2	87043
0	1	2	0	*9216
0	1	0	2	2*987
0	1	2	1	**430
0	1	0	2	43*19
0	1	2	2	**0*7
0	1	1	0	32109
0	1	0	0	456*7
0	1	1	0	10869
0	1	0	1	23457
0	1	1	0	65749
0	1	0	2	08123
0	1	1	1	67429
0	1	0	1	*0813
0	1	1	1	621*9
0	1	0	2	74508
0	1	1	2	67*13
0	1	0	0	45908
0	1	1	2	64*10
0	1	0	1	75938
0	1	1	2	671*8
0	1	0	2	42590
0	1	1	0	47198
0	1	1	0	62530
0	1	1	0	7*9*8
0	1	1	1	64250
0	1	1	0	93058
0	1	1	2	61*42
0	1	1	1	96308
0	1	1	0	17452
0	1	1	1	93028
0	1	1	2	1**45
0	1	1	2	961*0
0	1	1	0	74825
0	1	1	2	94613
0	1	1	1	78205
0	1	1	2	98615
0	1	1	2	74203
0	1	1	0	748*5
0	1	2	0	92061
0	1	1	0	24815
0	1	2	1	97063
0	1	1	0	481*5
0	1	2	2	97206
0	1	1	1	49785
0	1	2	0	20613
0	1	1	1	40975
0	1	2	1	2*138
0	1	1	2	4**60
0	1	2	0	38597
0	1	1	2	45812
0	1	2	1	39*06
0	1	1	2	47581
0	1	2	2	39062
0	1	2	0	58190
0	1	0	0	47362
0	1	2	0	90673
0	1	0	1	15842
0	1	2	0	34*58
0	1	0	2	67901
0	1	2	1	32589
0	1	0	0	4**01
0	1	2	1	38907
0	1	0	1	*2461
0	1	2	1	3761*
0	1	0	2	90852
0	1	2	2	37145
0	1	0	1	690*2
0	1	2	2	37582
0	1	0	2	14690
0	1	2	0	15869
0	1	1	0	37420
0	1	2	0	86942
0	1	1	1	31570
0	1	2	0	42057
0	1	1	2	39861
0	1	2	1	43056
0	1	1	0	29871
0	1	2	1	40567
0	1	1	1	239*1
0	1	2	1	46718
0	1	1	2	2503*
0	1	2	2	46*71
0	1	1	0	*03**
0	1	2	2	46719
0	1	1	2	*2038
0	1	2	0	527*8
0	1	2	0	4*01*
0	1	2	0	67319
0	1	2	1	45208
0	1	2	0	3*908
0	1	2	2	45672
0	1	2	1	34592
0	1	2	0	1**08
0	1	2	1	36598
0	1	2	1	14*02
0	1	2	1	35982
0	1	2	2	14670
0	1	2	2	35149
0	1	2	0	670*2
0	1	2	2	3571*
0	1	2	1	6082*
0	1	0	0	2879*
0	2	0	1	*0163
0	1	0	0	7639*
0	2	0	2	28501
0	1	0	1	276**
0	2	0	0	85901
0	1	0	1	8760*
0	2	0	1	25931
0	1	0	1	2631*
0	2	0	2	87590
0	1	0	2	87*63
0	2	0	0	*1490
0	1	0	2	5*729
0	2	0	1	84630
0	1	0	2	847*0
0	2	0	2	*162*
0	1	0	0	584*0
0	2	1	0	1*27*
0	1	0	0	849*0
0	2	1	2	15627
0	1	0	1	5*840
0	2	1	0	62397
0	1	0	1	25180
0	2	1	1	63947
0	1	0	1	35170
0	2	1	2	62948
0	1	0	2	296*5
0	2	1	0	47018
0	1	0	2	70*96
0	2	1	1	41358
0	1	0	2	13028
0	2	1	2	47596
0	1	0	0	47128
0	2	2	0	*9630
0	1	0	0	94728
0	2	2	1	**301
0	1	0	1	35698
0	2	2	0	01247
0	1	0	1	2*358
0	2	2	1	04*96
0	1	0	1	721*8
0	2	2	2	04965
0	1	0	2	96047
0	2	2	0	*3821
0	1	0	2	82396
0	2	2	1	*1470
0	1	0	2	47823
0	2	2	2	*1096
0	1	1	0	78*03
0	2	0	0	45196
0	1	1	0	20913
0	2	0	1	87456
0	1	1	0	15643
0	2	0	2	092*7
0	1	1	1	16483
0	2	0	1	*0927
0	1	1	1	18*73
0	2	0	2	6450*
0	1	1	2	16827
0	2	0	0	4530*
0	1	1	2	14820
0	2	0	1	6537*
0	1	1	2	16*79
0	2	0	2	48530
0	1	1	0	46**9
0	2	1	0	18570
0	1	1	0	62379
0	2	1	1	14850
0	1	1	0	37059
0	2	1	2	12648
0	1	1	1	3*709
0	2	1	0	2*458
0	1	1	1	37089
0	2	1	2	21645
0	1	1	2	3**70
0	2	1	0	649*5
0	1	1	2	34127
0	2	1	1	69805
0	1	1	2	39125
0	2	1	2	64807
0	1	1	0	64975
0	2	2	0	38012
0	1	1	0	84925
0	2	2	1	3*017
0	1	1	0	49*75
0	2	2	2	3*801
0	1	1	1	43695
0	2	2	0	80127
0	1	1	1	40365
0	2	2	1	8127*
0	1	1	2	42810
0	2	2	0	79536
0	1	1	2	45928
0	2	2	1	73601
0	1	1	2	46592
0	2	2	2	73018
0	1	2	0	59**0
0	2	0	0	4**18
0	1	2	0	30167
0	2	0	1	25948
0	1	2	0	74859
0	2	0	2	1*302
0	1	2	1	78593
0	2	0	0	41602
0	1	2	1	79306
0	2	0	1	*8412
0	1	2	1	7612*
0	2	0	2	30958
0	1	2	2	76*45
0	2	0	1	13098
0	1	2	2	76598
0	2	0	2	24130
0	1	2	0	25913
0	2	1	0	7*4*0
0	1	2	0	9*348
0	2	1	1	72560
0	1	2	0	48056
0	2	1	2	73912
0	1	2	1	47051
0	2	1	0	83962
0	1	2	1	40516
0	2	1	1	87392
0	1	2	1	4*629
0	2	1	2	85073
0	1	2	2	4*862
0	2	1	0	*0*93
0	1	2	2	4*623
0	2	1	2	*807*
0	1	2	0	58679
0	2	2	0	41023
0	1	2	0	16723
0	2	2	1	4580*
0	1	2	0	72309
0	2	2	2	45168
0	1	2	1	745*8
0	2	2	0	2160*
0	1	2	1	7*5*9
0	2	2	1	24608
0	1	2	1	75398
0	2	2	2	24160
0	1	2	2	75*43
0	2	2	0	1*098
0	1	2	2	7562*
0	2	2	1	109*3
0	2	0	0	60812
0	0	0	1	*734*
0	2	0	0	84912
0	0	0	2	60573
0	2	0	1	68492
0	0	0	0	05173
0	2	0	1	*8472
0	0	0	1	65193
0	2	0	1	649*2
0	0	0	2	08517
0	2	0	2	*8649
0	0	0	0	*3217
0	2	0	2	53861
0	0	0	1	02497
0	2	0	2	*2897
0	0	0	2	*3461
0	2	0	0	50*97
0	0	1	0	346*1
0	2	0	0	*2197
0	0	1	2	35468
0	2	0	1	53027
0	0	1	0	4*918
0	2	0	1	65307
0	0	1	1	49128
0	2	0	1	95387
0	0	1	2	4*120
0	2	0	2	6*495
0	0	1	0	28*30
0	2	0	2	8761*
0	0	1	1	23950
0	2	0	2	39760
0	0	1	2	28514
0	2	0	0	28360
0	0	2	0	*1497
0	2	0	0	12860
0	0	2	1	*4973
0	2	0	1	95410
0	0	2	0	73628
0	2	0	1	63950
0	0	2	1	72814
0	2	0	1	86390
0	0	2	2	72145
0	2	0	2	14728
0	0	2	0	*9063
0	2	0	2	*691*
0	0	2	1	*32*7
0	2	0	2	28069
0	0	2	2	*3*14
0	2	1	0	80679
0	0	0	0	25314
0	2	1	0	671*9
0	0	0	1	08254
0	2	1	0	35429
0	0	0	2	71608
0	2	1	1	34*09
0	0	0	1	*7168
0	2	1	1	30689
0	0	0	2	42571
0	2	1	2	34068
0	0	0	0	25971
0	2	1	2	32067
0	0	0	1	459*1
0	2	1	2	34681
0	0	0	2	20597
0	2	1	0	24691
0	0	1	0	305*7
0	2	1	0	46981
0	0	1	1	32057
0	2	1	0	98751
0	0	1	2	3*420
0	2	1	1	93871
0	0	1	0	64250
0	2	1	1	98701
0	0	1	2	63425
0	2	1	2	93687
0	0	1	0	42105
0	2	1	2	92368
0	0	1	1	41075
0	2	1	2	9*365
0	0	1	2	42078
0	2	1	0	42185
0	0	2	0	90*36
0	2	1	0	*2165
0	0	2	1	94*38
0	2	1	0	2*685
0	0	2	2	94073
0	2	1	1	29415
0	0	2	0	07368
0	2	1	1	27945
0	0	2	1	036*1
0	2	1	2	260*7
0	0	2	0	81594
0	2	1	2	25160
0	0	2	1	89473
0	2	1	2	24516
0	0	2	2	89*30
0	2	2	0	5*697
0	0	0	0	24830
0	2	2	0	97348
0	0	0	1	65120
0	2	2	0	82051
0	0	0	2	34976
0	2	2	1	80519
0	0	0	0	23476
0	2	2	1	8*97*
0	0	0	1	*0236
0	2	2	1	84362
0	0	0	2	97150
0	2	2	2	84625
0	0	0	1	39*10
0	2	2	2	84510
0	0	0	2	62397
0	2	2	0	651*9
0	0	1	0	84207
0	2	2	0	13920
0	0	1	1	8*547
0	2	2	0	2075*
0	0	1	2	89136
0	2	2	1	28753
0	0	1	0	09146
0	2	2	1	275**
0	0	1	1	08916
0	2	2	1	23461
0	0	1	2	05***
0	2	2	2	23046
0	0	1	0	*781*
0	2	2	2	23469
0	0	1	2	*0**1
0	2	2	0	50481
0	0	2	0	23*6*
0	2	2	0	34869
0	0	2	1	25071
0	2	2	0	86971
0	0	2	2	25340
0	2	2	1	82590
0	0	2	0	63471
0	2	2	1	83591
0	0	2	1	62470
0	2	2	1	85910
0	0	2	2	62347
0	2	2	2	85629
0	0	2	0	34*10
0	2	2	2	85462
0	0	2	1	3710*
0	2	0	0	6*428
0	1	0	1	*0*3*
0	2	0	0	43928
0	1	0	2	61507
0	2	0	1	64398
0	1	0	0	15207
0	2	0	1	14308
0	1	0	1	65297
0	2	0	1	63978
0	1	0	2	14520
0	2	0	2	146*9
0	1	0	0	*7820
0	2	0	2	57462
0	1	0	1	18390
0	2	0	2	18490
0	1	0	2	*7362
0	2	0	0	5*890
0	1	1	0	73642
0	2	0	0	18*90
0	1	1	2	75364
0	2	0	1	57180
0	1	1	0	3*924
0	2	0	1	65710
0	1	1	1	392*4
0	2	0	1	95740
0	1	1	2	3*2*1
0	2	0	2	62395
0	1	1	0	84071
0	2	0	2	40623
0	1	1	1	87951
0	2	0	2	79061
0	1	1	2	84523
0	2	0	0	84761
0	1	2	0	*2390
0	2	0	0	28461
0	1	2	1	*3907
0	2	0	1	95321
0	1	2	0	076*4
0	2	0	1	67951
0	1	2	1	08423
0	2	0	1	46791
0	1	2	2	08235
0	2	0	2	2308*
0	1	2	0	*9167
0	2	0	2	16923
0	1	2	1	*7840
0	2	0	2	84169
0	1	2	2	*7023
0	2	1	0	4*609
0	1	0	0	85*23
0	2	1	0	60*79
0	1	0	1	14853
0	2	1	0	75389
0	1	0	2	02614
0	2	1	1	73819
0	1	0	1	*0264
0	2	1	1	7*649
0	1	0	2	38502
0	2	1	2	7316*
0	1	0	0	85902
0	2	1	2	78160
0	1	0	1	35942
0	2	1	2	73642
0	1	0	2	81590
0	2	1	0	83692
0	1	1	0	71540
0	2	1	0	36942
0	1	1	1	78150
0	2	1	0	94052
0	1	1	2	7*3*1
0	2	1	1	97402
0	1	1	0	63851
0	2	1	1	94012
0	1	1	2	673*5
0	2	1	2	97640
0	1	1	0	38215
0	2	1	2	9876*
0	1	1	1	32105
0	2	1	2	92765
0	1	1	2	38104
0	2	1	0	38*45
0	1	2	0	91076
0	2	1	0	18*65
0	1	2	1	93074
0	2	1	0	82645
0	1	2	2	93107
0	2	1	1	89325
0	1	2	0	10*64
0	2	1	1	809*5
0	1	2	1	17642
0	2	1	2	86170
0	1	2	0	42593
0	2	1	2	85*61
0	1	2	1	49307
0	2	1	2	83526
0	1	2	2	49071
0	2	2	0	52690
0	1	0	0	83471
0	2	2	0	907**
0	1	0	1	652*1
0	2	2	0	48152
0	1	0	2	73906
0	2	2	1	4*529
0	1	0	0	87306
0	2	2	1	42903
0	1	0	1	*1876
0	2	2	1	43768
0	1	0	2	90251
0	2	2	2	43685
0	1	0	1	79021
0	2	2	2	43521
0	1	0	2	68*90
0	2	2	0	65*79
0	1	1	0	43810
0	2	2	0	27981
0	1	1	1	4*530
0	2	2	0	8*053
0	1	1	2	49276
0	2	2	1	84057
0	1	1	0	19236
0	2	2	1	80573
0	1	1	1	14926
0	2	2	1	87362
0	1	1	2	1504*
0	2	2	2	871*6
0	1	1	0	*042*
0	2	2	2	87369
0	1	1	2	*1042
0	2	2	0	5*342
0	1	2	0	8706*
0	2	2	0	73469
0	1	2	1	85102
0	2	2	0	46902
0	1	2	2	85*31
0	2	2	1	48591
0	1	2	0	67302
0	2	2	1	47592
0	1	2	1	68301
0	2	2	1	45921
0	1	2	2	68*30
0	2	2	2	45689
0	1	2	0	73021
0	2	2	2	45368
0	1	2	1	7021*
0	2	0	0	62389
0	2	0	1	*0174
0	2	0	0	37489
0	2	0	2	62501
0	2	0	1	63749
0	2	0	0	25801
0	2	0	1	23709
0	2	0	1	65841
0	2	0	1	67419
0	2	0	2	235*0
0	2	0	2	2367*
0	2	0	0	*19*0
0	2	0	2	5*368
0	2	0	1	29*40
0	2	0	2	29340
0	2	0	2	*1*68
0	2	0	0	52940
0	2	1	0	17638
0	2	0	0	29840
0	2	1	2	15*63
0	2	0	1	5**90
0	2	1	0	7*4*3
0	2	0	1	65120
0	2	1	1	74893
0	2	0	1	451*0
0	2	1	2	7*892
0	2	0	2	68745
0	2	1	0	93012
0	2	0	2	30687
0	2	1	1	91452
0	2	0	2	14062
0	2	1	2	935*7
0	2	0	0	93162
0	2	2	0	*8*40
0	2	0	0	89362
0	2	2	1	*7401
0	2	0	1	45782
0	2	2	0	01693
0	2	0	1	6*452
0	2	2	1	093*7
0	2	0	1	36142
0	2	2	2	09875
0	2	0	2	87093
0	2	2	0	*4261
0	2	0	2	26487
0	2	2	1	*1930
0	2	0	2	93*6*
0	2	2	2	*10*7
0	2	1	0	3260*
0	2	0	0	951*7
0	2	1	0	6081*
0	2	0	1	23957
0	2	1	0	1579*
0	2	0	2	08623
0	2	1	1	1792*
0	2	0	1	*0863
0	2	1	1	126**
0	2	0	2	79508
0	2	1	2	17*63
0	2	0	0	95408
0	2	1	2	19*60
0	2	0	1	75438
0	2	1	2	176*8
0	2	0	2	92540
0	2	1	0	97648
0	2	1	0	12530
0	2	1	0	764*8
0	2	1	1	19250
0	2	1	0	43058
0	2	1	2	1**92
0	2	1	1	4*308
0	2	1	0	67952
0	2	1	1	43028
0	2	1	2	61*95
0	2	1	2	4*6*0
0	2	1	0	79825
0	2	1	2	49163
0	2	1	1	78205
0	2	1	2	48165
0	2	1	2	79203
0	2	1	0	798*5
0	2	2	0	42016
0	2	1	0	29865
0	2	2	1	47013
0	2	1	0	986*5
0	2	2	2	47201
0	2	1	1	94785
0	2	2	0	20163
0	2	1	1	90475
0	2	2	1	21638
0	2	1	2	96*10
0	2	2	0	38547
0	2	1	2	95862
0	2	2	1	34*01
0	2	1	2	97586
0	2	2	2	34012
0	2	2	0	58640
0	2	0	0	97312
0	2	2	0	40173
0	2	0	1	65892
0	2	2	0	39*58
0	2	0	2	17406
0	2	2	1	3258*
0	2	0	0	91*06
0	2	2	1	38407
0	2	0	1	*2916
0	2	2	1	37169
0	2	0	2	40852
0	2	2	2	37695
0	2	0	1	140*2
0	2	2	2	37582
0	2	0	2	69140
0	2	2	0	6581*
0	2	1	0	37920
0	2	2	0	8*492
0	2	1	1	3*570
0	2	2	0	92057
0	2	1	2	34816
0	2	2	1	93051
0	2	1	0	24876
0	2	2	1	90517
0	2	1	1	234*6
0	2	2	1	9*768
0	2	1	2	25034
0	2	2	2	9**76
0	2	1	0	*03*4
0	2	2	2	9*76*
0	2	1	2	*2038
0	2	2	0	527*8
0	2	2	0	91064
0	2	2	0	1736*
0	2	2	1	95208
0	2	2	0	36408
0	2	2	2	95172
0	2	2	1	39542
0	2	2	0	61*08
0	2	2	1	3*548
0	2	2	1	69*02
0	2	2	1	35482
0	2	2	2	69170
0	2	2	2	3569*
0	2	2	0	170*2
0	2	2	2	35769
0	2	2	1	10824
0	0	0	0	*****
1	0	0	1	*****
0	0	0	0	289**
1	0	0	2	01567
0	0	0	1	*289*
1	0	0	0	15367
0	0	0	1	1286*
1	0	0	1	05397
0	0	0	1	*897*
1	0	0	2	12536
0	0	0	2	12089
1	0	0	0	*7436
0	0	0	2	57*03
1	0	0	1	14896
0	0	0	2	14*96
1	0	0	2	*7803
0	0	0	0	5*496
1	0	1	0	78023
0	0	0	0	14396
1	0	1	2	75802
0	0	0	1	57146
1	0	1	0	80932
0	0	0	1	*5716
1	0	1	1	89342
0	0	0	1	95726
1	0	1	2	80341
0	0	0	2	*3895
1	0	1	0	42671
0	0	0	2	260*8
1	0	1	1	47951
0	0	0	2	79601
1	0	1	2	42538
0	0	0	0	42701
1	0	2	0	*3896
0	0	0	0	34*01
1	0	2	1	*8967
0	0	0	1	958*1
1	0	2	0	67042
0	0	0	1	*7951
1	0	2	1	64238
0	0	0	1	20791
1	0	2	2	643*5
0	0	0	2	38642
1	0	2	0	*9107
0	0	0	2	109*8
1	0	2	1	*7426
0	0	0	2	42109
1	0	2	2	*7638
0	0	1	0	2*069
1	0	0	0	45*38
0	0	1	0	*6379
1	0	0	1	12458
0	0	1	0	75849
1	0	0	2	63012
0	0	1	1	78419
1	0	0	1	**302
0	0	1	1	7*029
1	0	0	2	84563
0	0	1	2	78102
1	0	0	0	45963
0	0	1	2	74106
1	0	0	1	85923
0	0	1	2	78023
1	0	0	2	41596
0	0	1	0	48093
1	0	1	0	71526
0	0	1	0	80923
1	0	1	1	74156
0	0	1	0	92653
1	0	1	2	70841
0	0	1	1	97*63
1	0	1	0	08451
0	0	1	1	92613
1	0	1	2	07845
0	0	1	2	97026
